ProductID,Name,Brand,Category,Barcode,SustainabilityRating,Price
807,Right Lite 98,EcoBrand,Books,9588149260253,Medium,214.87
808,Each Max 463,EcoBrand,Clothing,0128019527971,High,64.92
809,Available Eco 436,SustainIt,Sports,6067749508499,Medium,131.08
810,Economic Plus 270,EcoBrand,Toys,8148609592600,Medium,80.45
811,Management Eco 405,SustainIt,Clothing,5859458780102,High,389.6
812,Mind Eco 686,EcoBrand,Sports,6204687506495,Medium,124.64
813,Behavior Pro 987,EcoBrand,Electronics,1249338059567,Low,17.68
814,Need Plus 584,PureHome,Beauty,1845222403739,Medium,201.64
815,Throw Eco 29,EcoBrand,Books,4650527236510,Medium,325.76
816,Senior Pro 508,PureHome,Toys,2083258998051,High,109.16
817,Agency Pro 434,FitGear,Toys,2595833723465,Medium,318.56
818,Perhaps Eco 124,BioBeauty,Home & Kitchen,4628251105990,High,177.86
819,East Lite 17,BioBeauty,Sports,1710809107198,Low,290.94
820,Left Lite 197,FitGear,Toys,4767658075502,High,424.77
821,Far Max 195,NatureWear,Sports,3870627975879,Medium,433.92
822,Show Max 803,GreenLife,Beauty,5813133851297,Medium,233.54
823,Training Pro 282,PureHome,Toys,3892786891975,High,295.22
824,Section Lite 723,NatureWear,Electronics,1949391325288,Low,236.25
825,Since Max 68,BioBeauty,Books,3036930276489,High,471.4
826,Day Eco 119,FitGear,Electronics,6822443270857,Low,448.41
827,Us Max 570,SustainIt,Electronics,3226506380263,Medium,282.96
828,Board Eco 28,PureHome,Toys,5286609920825,Medium,104.41
829,Foreign Pro 525,PureHome,Books,2895869296460,Medium,293.76
830,Answer Pro 779,SustainIt,Sports,1337612299522,High,15.11
831,Alone Lite 761,GreenLife,Beauty,2024521220295,Medium,430.41
832,Building Eco 793,GreenLife,Clothing,6374145431260,Medium,111.66
833,Impact Pro 242,EcoBrand,Beauty,8978969149295,Medium,186.46
834,Sure Plus 488,EcoBrand,Books,1709264425602,Low,471.85
835,Adult Plus 798,PureHome,Beauty,3522505900939,Medium,176.65
836,School Lite 701,EcoBrand,Sports,7801519885583,Medium,305.71
837,Trade Plus 359,SustainIt,Toys,1580571084764,High,153.0
838,Idea Max 16,PureHome,Books,3812092544426,Low,345.22
839,Once Eco 685,NatureWear,Sports,7545443453158,Low,344.3
840,Wait Pro 339,SustainIt,Sports,4092706892788,Medium,279.73
841,They Pro 646,SustainIt,Electronics,7081856974519,Medium,56.69
842,Concern Max 415,FitGear,Toys,6679594981008,Medium,479.6
843,Practice Max 463,EcoBrand,Sports,2113850909084,Low,277.6
844,Use Pro 609,NatureWear,Beauty,5689609864289,High,400.48
845,Game Max 584,NatureWear,Sports,2634629412944,High,410.61
846,Part Plus 856,GreenLife,Books,4026372775748,High,79.76
847,Goal Lite 512,PureHome,Toys,6867383731303,Medium,96.45
848,Impact Eco 405,PureHome,Books,0108912566024,High,479.4
849,Partner Max 752,NatureWear,Clothing,7780273391519,Low,239.52
850,Both Pro 353,PureHome,Books,1024855022894,High,55.84
851,Miss Eco 49,SustainIt,Home & Kitchen,8493943322261,Medium,381.58
852,Clearly Plus 3,EcoBrand,Home & Kitchen,1950083677653,Medium,172.59
853,Southern Max 438,SustainIt,Home & Kitchen,3740620675864,Low,386.42
854,Wonder Plus 670,FitGear,Sports,8315158391415,High,61.94
855,Significant Eco 742,SustainIt,Toys,7746837378396,Medium,103.89
856,Either Plus 861,FitGear,Books,2220879895561,Medium,442.6
857,Trial Eco 637,BioBeauty,Toys,2627318280771,High,118.83
858,Win Max 17,FitGear,Toys,3914678070852,Medium,167.19
859,Various Eco 181,FitGear,Clothing,3464898544980,Low,357.68
860,Heart Max 118,EcoBrand,Home & Kitchen,0133934594755,High,468.61
861,Site Max 497,EcoBrand,Electronics,4473981494773,Low,177.45
862,Tonight Max 891,FitGear,Clothing,4386473499708,Medium,218.77
863,Day Pro 236,NatureWear,Toys,5482590034163,High,90.87
864,Door Plus 737,BioBeauty,Sports,3637278353483,Low,388.03
865,Everyone Eco 857,EcoBrand,Books,3800049167316,Medium,474.73
866,Else Pro 867,PureHome,Books,9039630030980,Medium,238.21
867,Listen Plus 546,FitGear,Electronics,9457423748094,Medium,19.94
868,Better Pro 382,NatureWear,Clothing,7646517246611,High,11.04
869,Half Plus 241,BioBeauty,Clothing,4352837989659,Medium,389.03
870,Whatever Pro 988,EcoBrand,Electronics,4427719462657,Medium,65.31
871,Statement Lite 97,FitGear,Electronics,6468545680677,Medium,409.5
872,Vote Max 676,NatureWear,Home & Kitchen,3407172318433,Medium,214.49
873,Back Max 565,BioBeauty,Beauty,7026779199069,Medium,127.93
874,Professor Max 180,EcoBrand,Beauty,6299126008142,Low,263.72
875,Join Max 818,PureHome,Books,7476944096585,High,486.72
876,Off Eco 487,SustainIt,Electronics,2398501380553,Low,41.95
877,Happen Max 733,BioBeauty,Clothing,6092630135539,Low,402.38
878,One Plus 483,PureHome,Clothing,3219352548284,Medium,364.95
879,Decade Plus 626,EcoBrand,Clothing,5160875412898,Medium,307.78
880,Away Max 588,EcoBrand,Books,8178336928557,Medium,137.61
881,Open Plus 158,BioBeauty,Sports,9875301906570,High,419.92
882,Smile Eco 872,FitGear,Clothing,5581617469060,Medium,43.88
883,Remain Pro 75,BioBeauty,Books,7278510658278,Medium,163.4
884,Low Lite 372,EcoBrand,Sports,6941784142644,High,381.14
885,Adult Plus 135,GreenLife,Books,1070705880084,Medium,193.81
886,Service Pro 243,EcoBrand,Beauty,7231120515621,High,175.34
887,Arrive Lite 501,EcoBrand,Beauty,1267033164287,Medium,424.75
888,Environment Plus 697,FitGear,Clothing,9249227364842,Low,138.49
889,Half Plus 18,BioBeauty,Clothing,6355337279075,Medium,333.5
890,Southern Lite 583,PureHome,Electronics,2264537940958,Medium,274.92
891,Particular Lite 669,BioBeauty,Electronics,5105756761917,Medium,369.46
892,Military Lite 193,EcoBrand,Toys,4485851995563,Low,497.62
893,Mr Max 178,FitGear,Sports,0496418911999,High,461.78
894,Human Pro 621,SustainIt,Electronics,9233473797509,Medium,242.3
895,A Pro 864,GreenLife,Books,1203810554988,Low,193.46
896,Provide Pro 637,SustainIt,Books,6919503805491,Medium,306.88
897,Hospital Max 559,FitGear,Beauty,7309694530903,Low,102.39
898,Notice Plus 845,EcoBrand,Toys,3135874532320,Medium,107.99
899,Get Pro 261,BioBeauty,Beauty,6844939812624,Low,456.66
900,There Max 191,NatureWear,Books,3934135903288,Low,33.17
901,And Pro 625,EcoBrand,Home & Kitchen,8276544686976,High,266.35
902,Easy Plus 584,GreenLife,Toys,0744976948187,Medium,238.21
903,Fall Pro 607,BioBeauty,Home & Kitchen,5951274147227,High,251.0
904,Dream Plus 979,FitGear,Clothing,4584756127526,High,15.45
905,Magazine Plus 924,GreenLife,Beauty,7245992391245,Medium,334.52
906,Add Lite 653,FitGear,Sports,4726032558185,High,121.16
907,Though Pro 851,EcoBrand,Electronics,0505153640542,Low,356.05
908,Wall Pro 549,SustainIt,Beauty,6546877152656,Medium,188.52
909,Myself Plus 641,EcoBrand,Books,8880591257456,Medium,188.91
910,Interesting Eco 205,EcoBrand,Clothing,1579993352742,Medium,31.87
911,Put Pro 46,FitGear,Clothing,7551266548025,High,43.54
912,Man Lite 365,EcoBrand,Beauty,8941327704917,Medium,415.4
913,Exactly Max 275,FitGear,Clothing,4975104371195,Low,443.55
914,A Eco 750,GreenLife,Books,3855968474571,Low,113.47
915,Might Eco 941,EcoBrand,Beauty,4776471557096,High,19.64
916,Check Pro 897,PureHome,Beauty,6628154617246,Medium,393.33
917,Station Max 561,SustainIt,Home & Kitchen,8160525508381,Low,40.46
918,Action Pro 357,SustainIt,Electronics,5543801062143,High,344.02
919,Investment Max 710,EcoBrand,Beauty,1282088589359,Low,283.32
920,Sort Pro 560,EcoBrand,Sports,4098114227808,Medium,115.33
921,Reach Lite 60,EcoBrand,Electronics,0716184504325,Medium,305.07
922,Field Plus 106,GreenLife,Beauty,3436361296917,Low,362.9
923,Now Eco 536,SustainIt,Home & Kitchen,1833319881416,High,425.42
924,Employee Max 977,PureHome,Home & Kitchen,7492642956983,Medium,324.61
925,Tree Plus 301,FitGear,Beauty,8056702375085,High,154.46
926,Somebody Eco 344,NatureWear,Books,9264300747718,Low,267.83
927,Far Plus 119,EcoBrand,Home & Kitchen,6936992198460,Medium,73.55
928,Point Eco 392,FitGear,Clothing,4027072776462,Medium,50.41
929,Meet Eco 529,GreenLife,Beauty,9841755996382,Medium,381.5
930,Quality Eco 966,NatureWear,Books,0788471578005,Medium,307.44
931,Less Plus 403,BioBeauty,Sports,5609276058118,Medium,467.3
932,Wait Pro 530,NatureWear,Beauty,2342961350700,Medium,400.2
933,She Pro 27,EcoBrand,Electronics,0844373246463,High,216.82
934,Environmental Pro 899,NatureWear,Beauty,1760113875467,Medium,181.7
935,Culture Max 336,EcoBrand,Electronics,1344064282347,High,140.33
936,Benefit Pro 402,EcoBrand,Clothing,8434599247645,Medium,284.24
937,Dinner Pro 570,FitGear,Electronics,8256988927446,Medium,39.26
938,Politics Plus 722,FitGear,Home & Kitchen,3512932915361,Low,159.16
939,Fear Max 338,GreenLife,Books,0631559952214,Medium,206.17
940,Choice Plus 340,EcoBrand,Sports,4300624152151,Medium,128.26
941,Show Eco 833,BioBeauty,Books,0784136024689,Low,323.19
942,Professional Lite 440,FitGear,Home & Kitchen,0879255338080,Medium,282.42
943,Figure Lite 984,BioBeauty,Books,6216704455433,Medium,261.76
944,Rest Pro 804,EcoBrand,Clothing,7299854976026,Medium,319.0
945,Answer Lite 22,PureHome,Books,0964700046747,Medium,445.5
946,Most Eco 625,EcoBrand,Clothing,4863763596861,Medium,203.59
947,Degree Lite 597,PureHome,Clothing,7047759280133,Medium,248.81
948,Case Plus 518,EcoBrand,Books,3543914435386,High,351.59
949,Understand Plus 715,FitGear,Beauty,1835530275456,High,435.26
950,Involve Plus 431,GreenLife,Toys,9283258649929,Medium,73.0
951,Throughout Max 890,FitGear,Sports,4744035865512,Medium,285.73
952,Check Lite 771,GreenLife,Books,1522641912072,Low,463.29
953,Be Eco 443,GreenLife,Clothing,5636285080496,Medium,114.15
954,You Plus 220,GreenLife,Toys,4384790144554,Medium,155.8
955,Paper Plus 343,BioBeauty,Books,4731220961104,Medium,62.94
956,Usually Plus 504,NatureWear,Clothing,7539380856561,High,330.41
957,View Plus 809,GreenLife,Toys,2415030455320,Medium,11.42
958,Wall Lite 907,GreenLife,Home & Kitchen,4898389271854,Medium,173.05
959,Operation Max 651,PureHome,Toys,2964092492502,Low,53.02
960,Late Pro 286,PureHome,Electronics,2948372771471,Low,35.78
961,Large Pro 654,PureHome,Home & Kitchen,3033480824993,High,353.06
962,Next Plus 690,BioBeauty,Beauty,3988137564886,Medium,212.47
963,Movie Pro 344,PureHome,Electronics,1373591910881,High,397.43
964,Realize Pro 687,GreenLife,Home & Kitchen,9453879928752,High,438.74
965,Form Max 192,PureHome,Home & Kitchen,0924454051527,Medium,248.96
966,Argue Pro 811,SustainIt,Beauty,1920532517441,Low,332.99
967,Talk Lite 684,BioBeauty,Beauty,5589290069973,High,234.29
968,Clear Max 154,BioBeauty,Sports,5865890704040,Low,404.57
969,Attorney Pro 385,EcoBrand,Beauty,8152907210067,Medium,121.23
970,Worry Max 413,SustainIt,Beauty,2458132423910,Medium,495.7
971,Sure Lite 401,SustainIt,Clothing,5986450779879,High,141.15
972,Standard Max 374,PureHome,Clothing,7024464422126,High,107.61
973,Score Pro 987,BioBeauty,Sports,3884368610425,Medium,16.07
974,How Plus 6,GreenLife,Books,1011225136022,Medium,339.33
975,Officer Max 862,NatureWear,Sports,7465150638429,Low,143.5
976,Attention Lite 708,GreenLife,Clothing,7972834240637,Medium,358.28
977,Party Max 133,BioBeauty,Clothing,6160800933725,High,219.41
978,Attention Pro 821,PureHome,Home & Kitchen,2327244664576,Medium,88.68
979,Rather Pro 752,NatureWear,Clothing,0415164626216,Medium,275.99
980,In Lite 641,FitGear,Sports,3633509294914,Medium,350.25
981,Rock Max 425,BioBeauty,Home & Kitchen,5540318574299,High,40.14
982,Likely Eco 488,PureHome,Beauty,9163003061049,High,101.77
983,During Max 14,BioBeauty,Sports,5178449373674,Medium,288.49
984,Operation Lite 660,NatureWear,Sports,8918570789015,Medium,144.38
985,Compare Eco 110,NatureWear,Sports,1175807772760,Medium,246.6
986,Consumer Eco 509,BioBeauty,Home & Kitchen,6007513986665,High,132.49
987,Standard Eco 770,FitGear,Clothing,9282490163408,Low,253.52
988,First Lite 299,PureHome,Electronics,5628816505431,Medium,188.91
989,Probably Plus 683,NatureWear,Clothing,9589978352973,Low,209.29
990,Learn Eco 459,PureHome,Clothing,5247980268845,Medium,160.55
991,Though Plus 863,FitGear,Toys,2995626670479,Medium,188.67
992,Discuss Eco 632,BioBeauty,Electronics,1787738660308,Medium,92.28
993,Fill Plus 190,PureHome,Toys,1116986670942,High,235.49
994,Reach Lite 220,EcoBrand,Electronics,0805086551404,High,481.87
995,Affect Pro 531,GreenLife,Sports,2058410371348,Medium,209.51
996,News Lite 777,SustainIt,Sports,1192913756842,High,22.41
997,Movie Plus 980,BioBeauty,Toys,1909955458586,Medium,230.07
998,Specific Plus 921,PureHome,Home & Kitchen,5591460949381,Low,409.4
999,Rule Pro 572,FitGear,Electronics,2579226557639,Medium,239.21
1000,Laugh Lite 865,EcoBrand,Beauty,1328438002915,Medium,115.54
